STATION,NAME,DATE,PRCP,TMAX,TMIN,TOBS
USC00420086,"ALTON, UT US",2/12/10,0,46,10,39
USC00420086,"ALTON, UT US",2/13/10,0,48,15,38
USC00420086,"ALTON, UT US",2/14/10,0,42,19,39
USC00420086,"ALTON, UT US",2/15/10,0,44,19,43
USC00420086,"ALTON, UT US",2/16/10,0,45,20,42
USC00420086,"ALTON, UT US",2/17/10,0,46,16,41
USC00420086,"ALTON, UT US",2/18/10,0,47,15,41
USC00420086,"ALTON, UT US",2/19/10,0,41,23,38
USC00420086,"ALTON, UT US",2/20/10,0.11,39,24,31
USC00420086,"ALTON, UT US",2/21/10,0.35,36,18,28
USC00420086,"ALTON, UT US",2/22/10,0,28,15,21
USC00420086,"ALTON, UT US",2/23/10,0,41,8,34
USC00420086,"ALTON, UT US",2/24/10,0.04,35,15,25
USC00420086,"ALTON, UT US",2/25/10,0,36,12,32
USC00420086,"ALTON, UT US",2/26/10,0,42,16,34
USC00420086,"ALTON, UT US",2/27/10,0,42,16,34
USC00420086,"ALTON, UT US",2/28/10,0.08,37,25,35
USC00420086,"ALTON, UT US",3/1/10,0,48,24,42
USC00420086,"ALTON, UT US",3/2/10,0,43,20,37
USC00420086,"ALTON, UT US",3/3/10,0,43,27,35
USC00420086,"ALTON, UT US",3/4/10,0.09,35,23,28
USC00420086,"ALTON, UT US",3/5/10,0,43,12,38
USC00420086,"ALTON, UT US",3/6/10,0,43,23,41
USC00420086,"ALTON, UT US",3/7/10,0.35,41,27,33
USC00420086,"ALTON, UT US",3/8/10,0.12,41,27,38
USC00420086,"ALTON, UT US",3/9/10,0.38,42,26,28
USC00420086,"ALTON, UT US",3/10/10,0.17,30,19,24
USC00420086,"ALTON, UT US",3/11/10,0,35,16,31
USC00420086,"ALTON, UT US",3/12/10,0,46,18,45
USC00420086,"ALTON, UT US",3/13/10,0.25,45,21,24
USC00420086,"ALTON, UT US",3/14/10,0,34,15,31
USC00420086,"ALTON, UT US",3/15/10,0,50,26,48
USC00420086,"ALTON, UT US",3/16/10,0,53,21,50
USC00420086,"ALTON, UT US",3/17/10,0,58,19,54
USC00420086,"ALTON, UT US",3/18/10,0,55,27,51
USC00420086,"ALTON, UT US",3/19/10,0,53,25,36
USC00420086,"ALTON, UT US",3/20/10,0,45,14,43
USC00420086,"ALTON, UT US",3/21/10,0,51,18,51
USC00420086,"ALTON, UT US",3/22/10,0,56,22,53
USC00420086,"ALTON, UT US",3/23/10,0,53,25,36
USC00420086,"ALTON, UT US",3/24/10,0,47,19,41
USC00420086,"ALTON, UT US",3/25/10,0,49,19,45
USC00420086,"ALTON, UT US",3/26/10,0,45,27,36
USC00420086,"ALTON, UT US",3/27/10,0,42,13,39
USC00420086,"ALTON, UT US",3/28/10,0,53,15,50
USC00420086,"ALTON, UT US",3/29/10,0,59,27,50
USC00420086,"ALTON, UT US",3/30/10,0,62,27,60
USC00420086,"ALTON, UT US",3/31/10,0,60,34,58
USC00420086,"ALTON, UT US",4/1/10,0.05,58,14,33
USC00420086,"ALTON, UT US",4/2/10,0,42,15,40
USC00420086,"ALTON, UT US",4/3/10,0,50,22,40
USC00420086,"ALTON, UT US",4/4/10,0,50,22,48
USC00420086,"ALTON, UT US",4/5/10,0,52,21,47
USC00420086,"ALTON, UT US",4/6/10,0,47,37,38
USC00420086,"ALTON, UT US",4/7/10,0.04,38,7,33
USC00420086,"ALTON, UT US",4/8/10,0,44,21,43
USC00420086,"ALTON, UT US",4/9/10,0,62,26,59
USC00420086,"ALTON, UT US",4/10/10,0,61,29,58
USC00420086,"ALTON, UT US",4/11/10,0,63,29,60
USC00420086,"ALTON, UT US",4/12/10,0,61,30,30
USC00420086,"ALTON, UT US",4/13/10,0.03,47,25,46
USC00420086,"ALTON, UT US",4/14/10,0,56,25,53
USC00420086,"ALTON, UT US",4/15/10,0,65,28,62
USC00420086,"ALTON, UT US",4/16/10,0,64,40,63
USC00420086,"ALTON, UT US",4/17/10,0,69,29,65
USC00420086,"ALTON, UT US",4/18/10,0,65,35,60
USC00420086,"ALTON, UT US",4/19/10,0,68,34,62
USC00420086,"ALTON, UT US",4/20/10,0,65,35,60
USC00420086,"ALTON, UT US",4/21/10,0.04,61,31,32
USC00420086,"ALTON, UT US",4/22/10,0.02,41,19,36
USC00420086,"ALTON, UT US",4/23/10,0,46,21,37
USC00420086,"ALTON, UT US",4/24/10,0,62,35,60
USC00420086,"ALTON, UT US",4/25/10,0,66,29,62
USC00420086,"ALTON, UT US",4/26/10,0,68,39,66
USC00420086,"ALTON, UT US",4/27/10,0,66,31,63
USC00420086,"ALTON, UT US",4/28/10,0,64,36,59
USC00420086,"ALTON, UT US",4/29/10,0,59,24,35
USC00420086,"ALTON, UT US",4/30/10,0,45,22,42
USC00420086,"ALTON, UT US",5/1/10,0,55,27,47
USC00420086,"ALTON, UT US",5/2/10,0,49,21,42
USC00420086,"ALTON, UT US",5/3/10,0,65,24,63
USC00420086,"ALTON, UT US",5/4/10,0,70,31,65
USC00420086,"ALTON, UT US",5/5/10,0,71,35,67
USC00420086,"ALTON, UT US",5/6/10,0,67,34,56
USC00420086,"ALTON, UT US",5/7/10,0,62,26,60
USC00420086,"ALTON, UT US",5/8/10,0,69,30,67
USC00420086,"ALTON, UT US",5/9/10,0,69,33,63
USC00420086,"ALTON, UT US",5/10/10,0,66,24,58
USC00420086,"ALTON, UT US",5/11/10,0.01,58,20,41
USC00420086,"ALTON, UT US",5/12/10,0,54,23,45
USC00420086,"ALTON, UT US",5/13/10,0,56,25,53
USC00420086,"ALTON, UT US",5/14/10,0,59,36,58
USC00420086,"ALTON, UT US",5/15/10,0,68,34,64
USC00420086,"ALTON, UT US",5/16/10,0,70,31,64
USC00420086,"ALTON, UT US",5/17/10,0,68,37,65
USC00420086,"ALTON, UT US",5/18/10,0,65,40,55
USC00420086,"ALTON, UT US",5/19/10,0,68,32,64
USC00420086,"ALTON, UT US",5/20/10,0,73,32,71
USC00420086,"ALTON, UT US",5/21/10,0,74,35,70
USC00420086,"ALTON, UT US",5/22/10,0,70,35,56
USC00420086,"ALTON, UT US",5/23/10,0,58,25,51
USC00420086,"ALTON, UT US",5/24/10,0.03,52,27,50
USC00420086,"ALTON, UT US",5/25/10,0,65,24,63
USC00420086,"ALTON, UT US",5/26/10,0,68,32,66
USC00420086,"ALTON, UT US",5/27/10,0,71,34,69
USC00420086,"ALTON, UT US",5/28/10,0,71,45,66
USC00420086,"ALTON, UT US",5/29/10,0,68,37,65
USC00420086,"ALTON, UT US",5/30/10,0,72,37,70
USC00420086,"ALTON, UT US",5/31/10,0,75,32,73
USC00420086,"ALTON, UT US",6/1/10,0,73,40,68
USC00420086,"ALTON, UT US",6/2/10,0,79,38,73
USC00420086,"ALTON, UT US",6/3/10,0,79,47,76
USC00420086,"ALTON, UT US",6/4/10,0,83,44,80
USC00420086,"ALTON, UT US",6/5/10,0,90,50,88
USC00420086,"ALTON, UT US",6/6/10,0,90,50,88
USC00420086,"ALTON, UT US",6/7/10,0,88,51,84
USC00420086,"ALTON, UT US",6/8/10,0,84,46,81
USC00420086,"ALTON, UT US",6/9/10,0,83,44,75
USC00420086,"ALTON, UT US",6/10/10,0,81,44,75
USC00420086,"ALTON, UT US",6/11/10,0,75,43,65
USC00420086,"ALTON, UT US",6/12/10,0.02,65,41,62
USC00420086,"ALTON, UT US",6/13/10,0,62,35,55
USC00420086,"ALTON, UT US",6/14/10,0,70,38,69
USC00420086,"ALTON, UT US",6/15/10,0,76,37,73
USC00420086,"ALTON, UT US",6/16/10,0,76,39,72
USC00420086,"ALTON, UT US",6/17/10,0,74,40,73
USC00420086,"ALTON, UT US",6/18/10,0,79,36,78
USC00420086,"ALTON, UT US",6/19/10,0,79,39,77
USC00420086,"ALTON, UT US",6/20/10,0,78,36,75
USC00420086,"ALTON, UT US",6/21/10,0,78,37,76
USC00420086,"ALTON, UT US",6/22/10,0,79,39,78
USC00420086,"ALTON, UT US",6/23/10,0,84,39,80
USC00420086,"ALTON, UT US",6/24/10,0,87,43,85
USC00420086,"ALTON, UT US",6/25/10,0,85,46,76
USC00420086,"ALTON, UT US",6/26/10,0,85,43,77
USC00420086,"ALTON, UT US",6/27/10,0,88,53,86
USC00420086,"ALTON, UT US",6/28/10,0,89,57,88
USC00420086,"ALTON, UT US",6/29/10,0,88,53,79
USC00420086,"ALTON, UT US",6/30/10,0,81,52,77
USC00420086,"ALTON, UT US",7/1/10,0,87,48,81
USC00420086,"ALTON, UT US",7/2/10,0,86,49,85
USC00420086,"ALTON, UT US",7/3/10,0,85,39,81
USC00420086,"ALTON, UT US",7/4/10,0,81,43,77
USC00420086,"ALTON, UT US",7/5/10,0,83,38,82
USC00420086,"ALTON, UT US",7/6/10,0,85,44,78
USC00420086,"ALTON, UT US",7/7/10,0,85,47,83
USC00420086,"ALTON, UT US",7/8/10,0,88,53,76
USC00420086,"ALTON, UT US",7/9/10,0,82,57,73
USC00420086,"ALTON, UT US",7/10/10,0,87,55,73
USC00420086,"ALTON, UT US",7/11/10,0,86,73,84
USC00420086,"ALTON, UT US",7/12/10,0,88,52,86
USC00420086,"ALTON, UT US",7/13/10,0,88,54,84
USC00420086,"ALTON, UT US",7/14/10,0,90,52,89
USC00420086,"ALTON, UT US",7/15/10,0,93,52,92
USC00420086,"ALTON, UT US",7/16/10,0,96,63,93
USC00420086,"ALTON, UT US",7/17/10,0,93,58,84
USC00420086,"ALTON, UT US",7/18/10,0,88,54,88
USC00420086,"ALTON, UT US",7/19/10,0,91,60,89
USC00420086,"ALTON, UT US",7/20/10,0.02,90,55,78
USC00420086,"ALTON, UT US",7/21/10,0.04,85,54,83
USC00420086,"ALTON, UT US",7/22/10,0,86,53,85
USC00420086,"ALTON, UT US",7/23/10,0,86,52,80
USC00420086,"ALTON, UT US",7/24/10,0,88,55,76
USC00420086,"ALTON, UT US",7/25/10,0,86,53,78
USC00420086,"ALTON, UT US",7/26/10,0,84,54,75
USC00420086,"ALTON, UT US",7/27/10,0,84,52,73
USC00420086,"ALTON, UT US",7/28/10,0.12,81,58,77
USC00420086,"ALTON, UT US",7/29/10,0,81,57,81
USC00420086,"ALTON, UT US",7/30/10,0,83,53,81
USC00420086,"ALTON, UT US",7/31/10,0.15,82,58,64
USC00420086,"ALTON, UT US",8/1/10,0.16,82,55,68
USC00420086,"ALTON, UT US",8/2/10,0.07,82,52,61
USC00420086,"ALTON, UT US",8/3/10,0,82,53,78
USC00420086,"ALTON, UT US",8/4/10,0,85,52,75
USC00420086,"ALTON, UT US",8/5/10,0.03,80,57,66
USC00420086,"ALTON, UT US",8/6/10,0.1,84,51,82
USC00420086,"ALTON, UT US",8/7/10,0.12,83,50,65
USC00420086,"ALTON, UT US",8/8/10,0.14,71,45,62
USC00420086,"ALTON, UT US",8/9/10,0.03,78,43,75
USC00420086,"ALTON, UT US",8/10/10,0,80,41,75
USC00420086,"ALTON, UT US",8/11/10,0,84,46,81
USC00420086,"ALTON, UT US",8/12/10,0,83,41,82
USC00420086,"ALTON, UT US",8/13/10,0,86,40,84
USC00420086,"ALTON, UT US",8/14/10,0,88,43,87
USC00420086,"ALTON, UT US",8/15/10,0,89,45,88
USC00420086,"ALTON, UT US",8/16/10,0,89,55,86
USC00420086,"ALTON, UT US",8/17/10,0,89,54,87
USC00420086,"ALTON, UT US",8/18/10,0,87,54,69
USC00420086,"ALTON, UT US",8/19/10,1.1,83,54,81
USC00420086,"ALTON, UT US",8/20/10,0,84,51,82
USC00420086,"ALTON, UT US",8/21/10,0,86,51,82
USC00420086,"ALTON, UT US",8/22/10,0,84,53,79
USC00420086,"ALTON, UT US",8/23/10,0,81,55,79
USC00420086,"ALTON, UT US",8/24/10,0,84,55,82
USC00420086,"ALTON, UT US",8/25/10,0,85,49,81
USC00420086,"ALTON, UT US",8/26/10,0,85,50,81
USC00420086,"ALTON, UT US",8/27/10,0.01,81,51,64
USC00420086,"ALTON, UT US",8/28/10,0,77,50,75
USC00420086,"ALTON, UT US",8/29/10,0,75,46,71
USC00420086,"ALTON, UT US",8/30/10,0,,,
USC00420086,"ALTON, UT US",8/31/10,0,76,38,76
USC00420086,"ALTON, UT US",9/1/10,0,82,36,79
USC00420086,"ALTON, UT US",9/2/10,0,85,48,82
USC00420086,"ALTON, UT US",9/3/10,0,88,44,86
USC00420086,"ALTON, UT US",9/4/10,0,87,48,82
USC00420086,"ALTON, UT US",9/5/10,0,83,48,79
USC00420086,"ALTON, UT US",9/6/10,0,82,48,78
USC00420086,"ALTON, UT US",9/7/10,0.11,78,43,53
USC00420086,"ALTON, UT US",9/8/10,0,71,43,69
USC00420086,"ALTON, UT US",9/9/10,0,69,38,66
USC00420086,"ALTON, UT US",9/10/10,0,73,43,70
USC00420086,"ALTON, UT US",9/11/10,0,75,37,72
USC00420086,"ALTON, UT US",9/12/10,0,79,42,75
USC00420086,"ALTON, UT US",9/13/10,0,79,39,78
USC00420086,"ALTON, UT US",9/14/10,0,80,43,77
USC00420086,"ALTON, UT US",9/15/10,0,79,41,76
USC00420086,"ALTON, UT US",9/16/10,0,81,43,78
USC00420086,"ALTON, UT US",9/17/10,0,82,43,79
USC00420086,"ALTON, UT US",9/18/10,0,83,43,79
USC00420086,"ALTON, UT US",9/19/10,0,84,44,79
USC00420086,"ALTON, UT US",9/20/10,0,82,46,78
USC00420086,"ALTON, UT US",9/21/10,0,79,41,76
USC00420086,"ALTON, UT US",9/22/10,0.05,76,54,54
USC00420086,"ALTON, UT US",9/23/10,0,75,35,71
USC00420086,"ALTON, UT US",9/24/10,0,79,35,73
USC00420086,"ALTON, UT US",9/25/10,0,84,42,77
USC00420086,"ALTON, UT US",9/26/10,0,84,44,79
USC00420086,"ALTON, UT US",9/27/10,0,87,45,81
USC00420086,"ALTON, UT US",9/28/10,0,88,42,80
USC00420086,"ALTON, UT US",9/29/10,0,84,48,80
USC00420086,"ALTON, UT US",9/30/10,0,82,40,78
USC00420086,"ALTON, UT US",10/1/10,0,84,45,76
USC00420086,"ALTON, UT US",10/2/10,0,83,46,80
USC00420086,"ALTON, UT US",10/3/10,0,84,45,69
USC00420086,"ALTON, UT US",10/4/10,0.34,69,41,46
USC00420086,"ALTON, UT US",10/5/10,2.62,48,43,44
USC00420086,"ALTON, UT US",10/6/10,0.98,49,42,46
USC00420086,"ALTON, UT US",10/7/10,0.03,56,39,52
USC00420086,"ALTON, UT US",10/8/10,0,61,30,56
USC00420086,"ALTON, UT US",10/9/10,0,83,36,59
USC00420086,"ALTON, UT US",10/10/10,0,63,43,61
USC00420086,"ALTON, UT US",10/11/10,0,69,38,64
USC00420086,"ALTON, UT US",10/12/10,0,66,44,63
USC00420086,"ALTON, UT US",10/13/10,0,67,37,63
USC00420086,"ALTON, UT US",10/14/10,0,72,34,66
USC00420086,"ALTON, UT US",10/15/10,0.27,72,37,63
USC00420086,"ALTON, UT US",10/16/10,0,71,38,64
USC00420086,"ALTON, UT US",10/17/10,0,67,41,54
USC00420086,"ALTON, UT US",10/18/10,1.19,57,39,45
USC00420086,"ALTON, UT US",10/19/10,0,62,37,58
USC00420086,"ALTON, UT US",10/20/10,0,61,39,57
USC00420086,"ALTON, UT US",10/21/10,0,59,36,50
USC00420086,"ALTON, UT US",10/22/10,0.3,50,36,43
USC00420086,"ALTON, UT US",10/23/10,0.1,47,32,45
USC00420086,"ALTON, UT US",10/24/10,0,48,36,47
USC00420086,"ALTON, UT US",10/25/10,0.2,48,36,40
USC00420086,"ALTON, UT US",10/26/10,0,49,23,43
USC00420086,"ALTON, UT US",10/27/10,0,48,21,43
USC00420086,"ALTON, UT US",10/28/10,0,59,22,50
USC00420086,"ALTON, UT US",10/29/10,0,61,32,54
USC00420086,"ALTON, UT US",10/30/10,0.05,57,32,46
USC00420086,"ALTON, UT US",10/31/10,0,59,24,51
USC00420086,"ALTON, UT US",11/1/10,0,58,32,55
USC00420086,"ALTON, UT US",11/2/10,0,66,37,62
USC00420086,"ALTON, UT US",11/3/10,0,74,41,65
USC00420086,"ALTON, UT US",11/4/10,0,70,34,63
USC00420086,"ALTON, UT US",11/5/10,0,70,33,62
USC00420086,"ALTON, UT US",11/6/10,0,63,36,54
USC00420086,"ALTON, UT US",11/7/10,0,59,33,48
USC00420086,"ALTON, UT US",11/8/10,0.18,48,35,37
USC00420086,"ALTON, UT US",11/9/10,0,38,23,34
USC00420086,"ALTON, UT US",11/10/10,0,40,14,34
USC00420086,"ALTON, UT US",11/11/10,0,35,24,30
USC00420086,"ALTON, UT US",11/12/10,0,47,19,43
USC00420086,"ALTON, UT US",11/13/10,0,44,25,36
USC00420086,"ALTON, UT US",11/14/10,0,45,25,36
USC00420086,"ALTON, UT US",11/15/10,0,45,29,39
USC00420086,"ALTON, UT US",11/16/10,0,53,23,42
USC00420086,"ALTON, UT US",11/17/10,0,51,18,44
USC00420086,"ALTON, UT US",11/18/10,0,54,21,46
USC00420086,"ALTON, UT US",11/19/10,0,50,23,44
USC00420086,"ALTON, UT US",11/20/10,0.14,44,28,32
USC00420086,"ALTON, UT US",11/21/10,0.85,32,24,24
USC00420086,"ALTON, UT US",11/22/10,0.03,30,10,20
USC00420086,"ALTON, UT US",11/23/10,0,29,6,27
USC00420086,"ALTON, UT US",11/24/10,3.5,27,16,16
USC00420086,"ALTON, UT US",11/25/10,0,26,-2,22
USC00420086,"ALTON, UT US",11/26/10,0,38,-4,30
USC00420086,"ALTON, UT US",11/27/10,0,38,9,30
USC00420086,"ALTON, UT US",11/28/10,0.28,30,17,22
USC00420086,"ALTON, UT US",11/29/10,0,22,15,22
USC00420086,"ALTON, UT US",11/30/10,0,39,4,23
USC00420086,"ALTON, UT US",12/1/10,0,46,17,34
USC00420086,"ALTON, UT US",12/2/10,0,47,20,42
USC00420086,"ALTON, UT US",12/3/10,0,50,31,37
USC00420086,"ALTON, UT US",12/4/10,0,50,23,40
USC00420086,"ALTON, UT US",12/5/10,0,48,25,36
USC00420086,"ALTON, UT US",12/6/10,0.14,40,28,36
USC00420086,"ALTON, UT US",12/7/10,0,45,26,39
USC00420086,"ALTON, UT US",12/8/10,0,39,21,24
USC00420086,"ALTON, UT US",12/9/10,0,48,21,41
USC00420086,"ALTON, UT US",12/10/10,0,52,25,45
USC00420086,"ALTON, UT US",12/11/10,0,47,32,40
USC00420086,"ALTON, UT US",12/12/10,0,55,29,45
USC00420086,"ALTON, UT US",12/13/10,0,50,27,50
USC00420086,"ALTON, UT US",12/14/10,0,53,28,44
USC00420086,"ALTON, UT US",12/15/10,0,44,33,35
USC00420086,"ALTON, UT US",12/16/10,0,35,27,32
USC00420086,"ALTON, UT US",12/17/10,0.02,33,21,29
USC00420086,"ALTON, UT US",12/18/10,2.02,38,29,34
USC00420086,"ALTON, UT US",12/19/10,1,57,29,34
USC00420086,"ALTON, UT US",12/20/10,0.68,57,34,44
USC00420086,"ALTON, UT US",12/21/10,3.08,56,41,43
USC00420086,"ALTON, UT US",12/22/10,1.4,47,39,40
USC00420086,"ALTON, UT US",12/23/10,0.6,46,31,35
USC00420086,"ALTON, UT US",12/24/10,0,44,18,38
USC00420086,"ALTON, UT US",12/25/10,0,40,30,36
USC00420086,"ALTON, UT US",12/26/10,0.2,46,16,29
USC00420086,"ALTON, UT US",12/27/10,0,34,16,28
USC00420086,"ALTON, UT US",12/28/10,0,38,9,30
USC00420086,"ALTON, UT US",12/29/10,0.5,30,19,27
USC00420086,"ALTON, UT US",12/30/10,0.72,28,8,8
USC00420086,"ALTON, UT US",12/31/10,0,13,-9,5
USC00420086,"ALTON, UT US",1/1/11,0,19,-14,10
USC00420086,"ALTON, UT US",1/2/11,0,27,-1,22
USC00420086,"ALTON, UT US",1/3/11,0.06,30,10,25
USC00420086,"ALTON, UT US",1/4/11,0,32,3,26
USC00420086,"ALTON, UT US",1/5/11,0,43,5,31
USC00420086,"ALTON, UT US",1/6/11,0,43,16,39
USC00420086,"ALTON, UT US",1/7/11,0,42,10,36
USC00420086,"ALTON, UT US",1/8/11,0,41,12,32
USC00420086,"ALTON, UT US",1/9/11,0,38,14,29
USC00420086,"ALTON, UT US",1/10/11,0,29,5,16
USC00420086,"ALTON, UT US",1/11/11,0,25,-1,23
USC00420086,"ALTON, UT US",1/12/11,0,39,9,35
USC00420086,"ALTON, UT US",1/13/11,0,43,16,36
USC00420086,"ALTON, UT US",1/14/11,0,41,24,38
USC00420086,"ALTON, UT US",1/15/11,0,48,27,45
USC00420086,"ALTON, UT US",1/16/11,0,50,26,43
USC00420086,"ALTON, UT US",1/17/11,0,55,32,44
USC00420086,"ALTON, UT US",1/18/11,0,49,26,40
USC00420086,"ALTON, UT US",1/19/11,0,46,27,30
USC00420086,"ALTON, UT US",1/20/11,0,39,17,35
USC00420086,"ALTON, UT US",1/21/11,0,43,21,41
USC00420086,"ALTON, UT US",1/22/11,0,46,22,38
USC00420086,"ALTON, UT US",1/23/11,0,45,18,35
USC00420086,"ALTON, UT US",1/24/11,0,39,18,35
USC00420086,"ALTON, UT US",1/25/11,0,43,20,37
USC00420086,"ALTON, UT US",1/26/11,0,38,23,36
USC00420086,"ALTON, UT US",1/27/11,0,46,23,42
USC00420086,"ALTON, UT US",1/28/11,0,53,19,46
USC00420086,"ALTON, UT US",1/29/11,0,50,19,41
USC00420086,"ALTON, UT US",1/30/11,0,43,22,32
USC00420086,"ALTON, UT US",1/31/11,0,32,22,24
USC00420086,"ALTON, UT US",2/1/11,0,32,6,6
USC00420086,"ALTON, UT US",2/2/11,0,14,-5,12
USC00420086,"ALTON, UT US",2/3/11,0,32,5,29
USC00420086,"ALTON, UT US",2/4/11,0,41,27,37
USC00420086,"ALTON, UT US",2/5/11,0,42,28,36
USC00420086,"ALTON, UT US",2/6/11,0,38,26,31
USC00420086,"ALTON, UT US",2/7/11,0,49,19,41
USC00420086,"ALTON, UT US",2/8/11,0,41,16,25
USC00420086,"ALTON, UT US",2/9/11,0,32,13,27
USC00420086,"ALTON, UT US",2/10/11,0,37,11,36
USC00420086,"ALTON, UT US",2/11/11,0,44,16,41
USC00420086,"ALTON, UT US",2/12/11,0,51,16,44
USC00420086,"ALTON, UT US",2/13/11,0,55,23,51
USC00420086,"ALTON, UT US",2/14/11,0,51,22,45
USC00420086,"ALTON, UT US",2/15/11,0,48,24,44
USC00420086,"ALTON, UT US",2/16/11,0.03,45,26,41
USC00420086,"ALTON, UT US",2/17/11,0.3,41,16,37
USC00420086,"ALTON, UT US",2/18/11,0.02,43,20,39
USC00420086,"ALTON, UT US",2/19/11,1.62,39,26,26
USC00420086,"ALTON, UT US",2/20/11,0.12,34,16,16
USC00420086,"ALTON, UT US",2/21/11,0,32,-2,28
USC00420086,"ALTON, UT US",2/22/11,0,34,3,28
USC00420086,"ALTON, UT US",2/23/11,0,37,5,23
USC00420086,"ALTON, UT US",2/24/11,0,39,6,33
USC00420086,"ALTON, UT US",2/25/11,0,34,24,33
USC00420086,"ALTON, UT US",2/26/11,0.93,33,25,28
USC00420086,"ALTON, UT US",2/27/11,0.5,30,23,26
USC00420086,"ALTON, UT US",2/28/11,0,32,0,29
USC00420086,"ALTON, UT US",3/1/11,0,42,11,38
USC00420086,"ALTON, UT US",3/2/11,0,45,19,41
USC00420086,"ALTON, UT US",3/3/11,0,49,29,40
USC00420086,"ALTON, UT US",3/4/11,0,41,25,38
USC00420086,"ALTON, UT US",3/5/11,0,48,16,45
USC00420086,"ALTON, UT US",3/6/11,0,47,23,41
USC00420086,"ALTON, UT US",3/7/11,0.51,42,26,34
USC00420086,"ALTON, UT US",3/8/11,0,42,19,34
USC00420086,"ALTON, UT US",3/9/11,0,50,17,42
USC00420086,"ALTON, UT US",3/10/11,0,51,22,48
USC00420086,"ALTON, UT US",3/11/11,0,55,22,54
USC00420086,"ALTON, UT US",3/12/11,0,54,28,49
USC00420086,"ALTON, UT US",3/13/11,0,54,27,51
USC00420086,"ALTON, UT US",3/14/11,0,58,27,56
USC00420086,"ALTON, UT US",3/15/11,0,60,31,55
USC00420086,"ALTON, UT US",3/16/11,0,60,31,53
USC00420086,"ALTON, UT US",3/17/11,0,53,34,35
USC00420086,"ALTON, UT US",3/18/11,0.01,54,21,52
USC00420086,"ALTON, UT US",3/19/11,0,52,28,42
USC00420086,"ALTON, UT US",3/20/11,0,44,27,44
USC00420086,"ALTON, UT US",3/21/11,0.22,44,27,29
USC00420086,"ALTON, UT US",3/22/11,0,41,10,38
USC00420086,"ALTON, UT US",3/23/11,0,43,14,42
USC00420086,"ALTON, UT US",3/24/11,0.05,43,25,40
USC00420086,"ALTON, UT US",3/25/11,0.02,40,22,37
USC00420086,"ALTON, UT US",3/26/11,0.53,37,22,33
USC00420086,"ALTON, UT US",3/27/11,0,48,23,28
USC00420086,"ALTON, UT US",3/28/11,0,55,18,53
USC00420086,"ALTON, UT US",3/29/11,0,53,24,51
USC00420086,"ALTON, UT US",3/30/11,0,56,28,55
USC00420086,"ALTON, UT US",3/31/11,0,64,28,62
USC00420086,"ALTON, UT US",4/1/11,0,73,33,62
USC00420086,"ALTON, UT US",4/2/11,0,71,35,66
USC00420086,"ALTON, UT US",4/3/11,0,67,35,36
USC00420086,"ALTON, UT US",4/4/11,0,54,20,50
USC00420086,"ALTON, UT US",4/5/11,0,67,29,57
USC00420086,"ALTON, UT US",4/6/11,0,59,29,43
USC00420086,"ALTON, UT US",4/7/11,0,47,32,42
USC00420086,"ALTON, UT US",4/8/11,0.7,43,28,30
USC00420086,"ALTON, UT US",4/9/11,0.15,34,23,33
USC00420086,"ALTON, UT US",4/10/11,0,39,10,37
USC00420086,"ALTON, UT US",4/11/11,0,51,21,50
USC00420086,"ALTON, UT US",4/12/11,0,58,28,55
USC00420086,"ALTON, UT US",4/13/11,0,58,28,52
USC00420086,"ALTON, UT US",4/14/11,0,55,27,44
USC00420086,"ALTON, UT US",4/15/11,0,61,27,59
USC00420086,"ALTON, UT US",4/16/11,0,69,32,66
USC00420086,"ALTON, UT US",4/17/11,0,70,35,63
USC00420086,"ALTON, UT US",4/18/11,0,65,36,56
USC00420086,"ALTON, UT US",4/19/11,0.02,64,33,60
USC00420086,"ALTON, UT US",4/20/11,0,66,33,61
USC00420086,"ALTON, UT US",4/21/11,0.04,65,34,57
USC00420086,"ALTON, UT US",4/22/11,0,65,33,59
USC00420086,"ALTON, UT US",4/23/11,0.09,60,33,50
USC00420086,"ALTON, UT US",4/24/11,0.18,56,34,47
USC00420086,"ALTON, UT US",4/25/11,0.01,58,27,54
USC00420086,"ALTON, UT US",4/26/11,0,55,32,41
USC00420086,"ALTON, UT US",4/27/11,0,57,19,55
USC00420086,"ALTON, UT US",4/28/11,0,64,24,61
USC00420086,"ALTON, UT US",4/29/11,0,62,31,47
USC00420086,"ALTON, UT US",4/30/11,0,47,20,40
USC00420086,"ALTON, UT US",5/1/11,0,48,24,42
USC00420086,"ALTON, UT US",5/2/11,0,59,27,58
USC00420086,"ALTON, UT US",5/3/11,0,66,25,58
USC00420086,"ALTON, UT US",5/4/11,0,65,34,62
USC00420086,"ALTON, UT US",5/5/11,0,72,28,70
USC00420086,"ALTON, UT US",5/6/11,0,75,34,72
USC00420086,"ALTON, UT US",5/7/11,0,73,35,71
USC00420086,"ALTON, UT US",5/8/11,0,72,32,48
USC00420086,"ALTON, UT US",5/9/11,1.06,49,32,45
USC00420086,"ALTON, UT US",5/10/11,0.16,46,26,34
USC00420086,"ALTON, UT US",5/11/11,0.06,54,31,53
USC00420086,"ALTON, UT US",5/12/11,0,67,30,65
USC00420086,"ALTON, UT US",5/13/11,0,67,34,63
USC00420086,"ALTON, UT US",5/14/11,0,69,36,67
USC00420086,"ALTON, UT US",5/15/11,0,68,31,65
USC00420086,"ALTON, UT US",5/16/11,0,68,25,62
